Date	Arkengarthdale	East Cowton	Malham Tarn	Snaizeholme	Crakehill	Skip Bridge	Westwick	Skelton	Skelton tommorow	Predictor_1	Skelton Tomorrow	Skelton - 1	Average Rainfall	Average River flow	Average Rainfall -1 day	Skelton + average Rain
1994-12-24	0.0	0.0	2.8	1.6	17.675	9.344	19.285	41.37	49.17	46.304	49.17	44.81	1.1	21.9185	0.05	42.47
1994-12-25	1.2	0.2	9.6	6.2	17.025	8.836	19.222	49.17	71.25	45.083	71.25	41.37	4.3	23.56325	1.1	53.47
1994-12-26	3.788	0.755	16.058	10.502	19.3	9.377	21.527	71.25	81.239	50.204	81.239	49.17	7.77575	30.363500000000002	4.3	79.02575
1994-12-27	7.188	1.775	22.281	14.04	22.651	10.47	25.629	81.239	89.946	58.75	89.946	71.25	11.321	34.99725	7.77575	92.56
1994-12-28	9.888	3.202	25.157	14.946	26.553	11.99	30.826	89.946	97.278	69.369	97.278	81.239	13.29825	39.82875	11.321	103.24425
1994-12-29	10.688	4.602	22.757	11.746	29.911	13.653	34.717	97.278	103.142	78.281	103.142	89.946	12.448250000000002	43.88975000000001	13.29825	109.72625000000001
1994-12-30	10.1	4.047	16.098	7.444	31.536	14.872	38.026	103.142	107.446	84.434	107.446	97.278	9.42225	46.894	12.448250000000002	112.56425
1994-12-31	8.3	3.027	9.875	3.906	32.795	15.901	40.648	107.446	110.096	89.344	110.096	103.142	6.277	49.1975	9.42225	113.723
1995-01-01	5.8	1.6	5.4	1.8	33.709	16.712	42.477	110.096	111.0	92.899	111.0	107.446	3.6500000000000004	50.7485	6.277	113.74600000000001
1995-01-02	3.8	0.0	1.6	0.4	34.301	17.276	40.046	111.0	75.25	91.623	75.25	110.096	1.4500000000000002	50.65575	3.6500000000000004	112.45
1995-01-03	1.8	0.0	1.6	0.4	31.9	16.93	35.672	75.25	63.81	84.502	63.81	111.0	0.9500000000000001	39.938	1.4500000000000002	76.2
1995-01-04	1.2	0.2	8.8	2.0	28.516	16.163	30.312	63.81	109.1	74.991	109.1	75.25	3.0500000000000003	34.70025	0.9500000000000001	66.86
1995-01-05	2.8	0.3	11.4	2.4	30.925	15.449	25.32	109.1	105.12	71.694	105.12	63.81	4.225	45.198499999999996	3.0500000000000003	113.32499999999999
1995-01-06	2.8	0.3	10.8	2.4	31.85	15.0	25.03	105.12	97.96	71.88	97.96	109.1	4.075	44.25	4.225	109.19500000000001
1995-01-07	2.8	0.3	18.8	3.4	34.05	15.389	27.591	97.96	90.79	77.03	90.79	105.12	6.324999999999999	43.7475	4.075	104.285
1995-01-08	3.0	0.1	16.4	4.8	37.425	15.856	32.851	90.79	86.84	86.132	86.84	97.96	6.075	44.230500000000006	6.324999999999999	96.86500000000001
1995-01-09	2.8	0.0	15.352	6.222	33.6	15.921	38.721	86.84	106.0	88.243	106.0	90.79	6.093500000000001	43.7705	6.075	92.93350000000001
1995-01-10	3.6	0.0	16.094	7.0	32.475	15.924	44.28	106.0	98.852	92.679	98.852	86.84	6.673500000000001	49.66975	6.093500000000001	112.6735
1995-01-11	3.6	0.0	8.094	6.0	32.468	16.095	48.814	98.852	83.9	97.378	83.9	106.0	4.4235	49.05725	6.673500000000001	103.27550000000001
1995-01-12	2.4	0.0	3.294	3.8	31.293	14.911	45.224	83.9	60.6	91.429	60.6	98.852	2.3735	43.832	4.4235	86.27350000000001
1995-01-13	0.8	0.0	8.542	3.778	29.518	13.732	39.197	60.6	59.33	82.447	59.33	83.9	3.2800000000000002	35.76175	2.3735	63.88
1995-01-14	1.0	0.0	10.8	7.2	26.293	12.546	33.386	59.33	70.24	72.225	70.24	60.6	4.75	32.88875	3.2800000000000002	64.08
1995-01-15	1.0	0.0	11.8	9.6	24.35	11.076	28.423	70.24	63.19	63.849	63.19	59.33	5.6	33.52225	4.75	75.83999999999999
1995-01-16	2.6	3.0	14.8	13.2	22.6	10.798	27.801	63.19	71.23	61.2	71.23	70.24	8.399999999999999	31.09725	5.6	71.59
1995-01-17	3.7	4.5	17.0	14.4	25.375	11.323	32.152	71.23	80.28	68.849	80.28	63.19	9.9	35.019999999999996	8.399999999999999	81.13000000000001
1995-01-18	3.3	4.5	14.2	10.6	29.371	12.532	36.714	80.28	91.41	78.618	91.41	71.23	8.15	39.72425	9.9	88.43
1995-01-19	3.9	6.2	16.2	11.4	32.921	13.017	37.108	91.41	108.3	83.047	108.3	80.28	9.424999999999999	43.614	8.15	100.835
1995-01-20	2.9	6.6	17.6	11.2	37.262	14.589	42.132	108.3	109.561	93.983	109.561	91.41	9.575	50.570750000000004	9.424999999999999	117.875
1995-01-21	2.4	7.75	11.5	12.15	39.113	15.783	43.481	109.561	110.095	98.377	110.095	108.3	8.45	51.984500000000004	9.575	118.01100000000001
1995-01-22	2.4	9.15	14.7	16.15	40.041	16.191	43.403	110.095	110.368	99.635	110.368	109.561	10.6	52.4325	8.45	120.695
1995-01-23	2.3	7.85	23.1	15.75	40.545	17.366	45.993	110.368	110.848	103.903	110.848	110.095	12.25	53.568	10.6	122.618
1995-01-24	2.1	4.45	21.7	12.75	40.936	17.845	45.368	110.848	112.0	104.149	112.0	110.368	10.25	53.74925	12.25	121.098
1995-01-25	2.369	1.8	17.8	10.0	41.285	18.182	44.387	112.0	119.4	103.854	119.4	110.848	7.99225	53.963499999999996	10.25	119.99225
1995-01-26	3.669	0.4	19.2	9.4	41.65	18.425	41.649	119.4	114.3	101.724	114.3	112.0	8.16725	55.281000000000006	7.99225	127.56725
1995-01-27	6.1	0.0	7.8	9.89	42.064	18.595	37.713	114.3	113.011	98.372	113.011	119.4	5.9475	53.168	8.16725	120.2475
1995-01-28	9.1	0.0	14.5	10.847	42.534	18.699	34.272	113.011	112.169	95.504	112.169	114.3	8.61175	52.129	5.9475	121.62275
1995-01-29	9.831	0.0	21.1	10.247	43.046	18.743	31.771	112.169	111.655	93.56	111.655	113.011	10.2945	51.432249999999996	8.61175	122.4635
1995-01-30	7.931	0.0	16.3	6.447	43.577	18.726	31.911	111.655	111.352	94.214	111.352	112.169	7.6695	51.46725	10.2945	119.3245
1995-01-31	5.4	0.0	16.7	3.858	44.107	18.659	34.333	111.352	111.14	97.099	111.14	111.655	6.4895000000000005	52.11275	7.6695	117.84150000000001
1995-02-01	2.8	0.0	7.8	3.1	44.618	18.556	37.435	111.14	110.9	100.609	110.9	111.352	3.425	52.937250000000006	6.4895000000000005	114.565
1995-02-02	1.2	0.0	1.2	2.3	45.089	18.415	40.765	110.9	110.515	104.269	110.515	111.14	1.1749999999999998	53.79225	3.425	112.075
1995-02-03	2.8	0.0	3.4	6.7	45.502	18.234	43.867	110.515	109.866	107.603	109.866	110.9	3.2249999999999996	54.5295	1.1749999999999998	113.74
1995-02-04	2.4	0.0	3.2	6.2	45.837	18.009	46.289	109.866	108.834	110.135	108.834	110.515	2.95	55.00025	3.2249999999999996	112.816
1995-02-05	1.6	0.0	3.0	5.4	46.075	17.739	45.185	108.834	107.3	109.0	107.3	109.866	2.5	54.45825000000001	2.95	111.334
1995-02-06	1.6	0.0	4.2	5.4	43.767	17.422	42.428	107.3	85.22	103.616	85.22	108.834	2.8000000000000003	52.72925	2.5	110.1
1995-02-07	1.0	2.4	8.8	3.6	39.708	16.832	38.197	85.22	89.57	94.737	89.57	107.3	3.95	44.98925	2.8000000000000003	89.17
1995-02-08	1.6	3.0	9.0	5.4	35.925	16.629	34.764	89.57	76.91	87.318	76.91	85.22	4.75	44.222	3.95	94.32
1995-02-09	1.6	3.0	8.4	5.0	30.95	15.3	32.167	76.91	79.76	78.417	79.76	89.57	4.5	38.83175	4.75	81.41
1995-02-10	4.8	3.0	7.2	6.8	29.625	14.848	30.842	79.76	81.268	75.315	81.268	76.91	5.45	38.76875	4.5	85.21000000000001
1995-02-11	6.637	0.6	5.0	7.268	30.446	14.73	30.783	81.268	82.702	75.959	82.702	79.76	4.87625	39.30675	5.45	86.14425
1995-02-12	8.2	0.0	13.8	9.147	31.377	14.298	30.069	82.702	84.058	75.743	84.058	81.268	7.78675	39.6115	4.87625	90.48875
1995-02-13	10.0	0.622	20.7	13.147	33.882	15.077	31.51	84.058	85.333	80.468	85.333	82.702	11.11725	41.13175	7.78675	95.17525
1995-02-14	10.0	2.022	25.3	15.347	35.552	15.075	32.912	85.333	86.525	83.539	86.525	84.058	13.167250000000001	42.217999999999996	11.11725	98.50025
1995-02-15	10.363	3.7	28.3	16.479	37.082	15.071	34.325	86.525	87.629	86.478	87.629	85.333	14.7105	43.250750000000004	13.167250000000001	101.2355
1995-02-16	11.4	5.5	29.9	17.1	38.473	15.066	35.729	87.629	88.643	89.269	88.643	86.525	15.975	44.22425	14.7105	103.604
1995-02-17	11.8	4.878	32.452	17.7	39.727	15.059	37.105	88.643	89.564	91.891	89.564	87.629	16.7075	45.1335	15.975	105.3505
1995-02-18	10.688	3.478	34.8	17.4	40.848	15.05	38.431	89.564	90.388	94.328	90.388	88.643	16.591499999999996	45.97324999999999	16.7075	106.15549999999999
1995-02-19	9.487	2.0	32.8	16.2	41.835	15.037	39.688	90.388	91.112	96.561	91.112	89.564	15.121749999999999	46.737	16.591499999999996	105.50975
1995-02-20	7.95	0.4	31.0	15.3	42.693	15.022	40.857	91.112	91.734	98.571	91.734	90.388	13.662500000000001	47.421	15.121749999999999	104.77449999999999
1995-02-21	7.15	0.4	26.748	14.7	43.422	15.003	41.916	91.734	92.25	100.341	92.25	91.112	12.249500000000001	48.01875	13.662500000000001	103.98349999999999
1995-02-22	7.462	0.6	24.596	14.297	44.025	14.98	42.846	92.25	92.656	101.851	92.656	91.734	11.73875	48.52525	12.249500000000001	103.98875
1995-02-23	8.862	0.8	23.396	13.497	44.503	14.952	43.628	92.656	92.951	103.084	92.951	92.25	11.63875	48.93475	11.73875	104.29475000000001
1995-02-24	7.2	0.6	15.596	10.697	44.859	14.92	44.241	92.951	93.13	104.021	93.13	92.656	8.52325	49.24275	11.63875	101.47425
1995-02-25	5.8	0.6	10.796	6.497	45.095	14.884	44.665	93.13	93.19	104.644	93.19	92.951	5.9232499999999995	49.4435	8.52325	99.05324999999999
1995-02-26	3.4	0.4	6.0	3.0	41.977	14.841	42.362	93.19	74.32	99.181	74.32	93.13	3.2	48.0925	5.9232499999999995	96.39
1995-02-27	0.6	0.0	2.12	3.0	37.436	14.013	39.887	74.32	93.91	91.336	93.91	93.19	1.4300000000000002	41.414	3.2	75.75
1995-02-28	1.2	0.0	2.658	6.471	37.275	13.187	41.679	93.91	92.971	92.142	92.971	74.32	2.58225	46.51275	1.4300000000000002	96.49225
1995-03-01	1.8	0.0	5.395	11.871	36.699	13.037	42.996	92.971	90.235	92.731	90.235	93.91	4.7665	46.42575	2.58225	97.7375
1995-03-02	2.4	0.0	9.595	15.471	38.349	13.563	45.766	90.235	85.82	97.679	85.82	92.971	6.8665	46.97825	4.7665	97.1015
1995-03-03	1.8	0.0	13.874	13.671	38.249	14.382	45.724	85.82	70.17	98.356	70.17	90.235	7.33625	46.043749999999996	6.8665	93.15625
1995-03-04	4.8	1.4	13.136	11.4	32.649	14.67	39.916	70.17	80.91	87.235	80.91	85.82	7.683999999999999	39.35125	7.33625	77.854
1995-03-05	6.1	1.8	14.7	11.4	28.35	15.668	39.365	80.91	99.76	83.383	99.76	70.17	8.5	41.07325	7.683999999999999	89.41
1995-03-06	5.7	1.8	12.7	8.0	27.075	15.318	38.582	99.76	74.98	80.975	74.98	80.91	7.05	45.18375	8.5	106.81
1995-03-07	7.3	3.4	11.3	9.2	26.5	14.691	38.181	74.98	65.88	79.372	65.88	99.76	7.8	38.588	7.05	82.78
1995-03-08	4.9	3.0	16.1	11.6	26.45	14.548	38.12	65.88	61.27	79.117	61.27	74.98	8.9	36.2495	7.8	74.78
1995-03-09	3.4	2.6	13.8	7.2	25.225	12.901	32.78	61.27	71.17	70.906	71.17	65.88	6.75	33.044000000000004	8.9	68.02000000000001
1995-03-10	3.2	2.6	11.6	7.0	23.0	11.618	34.047	71.17	116.1	68.665	116.1	61.27	6.1	34.958749999999995	6.75	77.27
1995-03-11	3.4	1.0	18.8	9.6	25.692	10.675	37.491	116.1	111.3	73.858	111.3	71.17	8.200000000000001	47.4895	6.1	124.3
1995-03-12	2.2	0.0	13.0	5.2	30.792	10.387	41.218	111.3	71.55	82.397	71.55	116.1	5.1	48.42425	8.200000000000001	116.39999999999999
1995-03-13	1.8	0.0	10.6	4.2	31.742	9.747	42.42	71.55	62.09	83.908	62.09	111.3	4.15	38.86475	5.1	75.7
1995-03-14	2.8	1.8	13.4	4.6	31.467	9.095	38.13	62.09	58.38	78.692	58.38	71.55	5.65	35.1955	4.15	67.74000000000001
1995-03-15	1.2	1.8	5.0	2.2	28.125	8.906	32.858	58.38	49.53	69.89	49.53	62.09	2.55	32.06725	5.65	60.93
1995-03-16	4.0	1.8	11.6	5.8	21.975	8.052	27.265	49.53	61.78	57.292	61.78	58.38	5.8	26.7055	2.55	55.33
1995-03-17	7.527	1.8	21.2	8.716	23.1	8.271	29.123	61.78	93.22	60.494	93.22	49.53	9.81075	30.5685	5.8	71.59075
1995-03-18	10.327	0.0	21.2	9.916	26.1	10.003	32.969	93.22	80.6	69.072	80.6	61.78	10.36075	40.573	9.81075	103.58075
1995-03-19	10.127	0.0	22.0	8.116	28.8	10.571	35.03	80.6	57.9	74.4	57.9	93.22	10.06075	38.75025	10.36075	90.66075
1995-03-20	7.327	0.0	15.4	4.516	29.7	10.546	35.924	57.9	46.13	76.17	46.13	80.6	6.8107500000000005	33.5175	10.06075	64.71075
1995-03-21	3.8	0.0	5.8	1.6	26.75	9.582	31.167	46.13	40.86	67.5	40.86	57.9	2.8	28.407249999999998	6.8107500000000005	48.93
1995-03-22	0.0	0.0	3.0	0.0	21.775	7.321	24.006	40.86	40.86	53.101	40.86	46.13	0.75	23.490499999999997	2.8	41.61
1995-03-23	0.0	0.0	0.2	0.2	18.25	6.025	20.032	40.86	40.43	44.306	40.43	40.86	0.1	21.29175	0.75	40.96
1995-03-24	3.4	0.0	10.8	3.185	17.175	5.395	18.148	40.43	64.58	40.718	64.58	40.86	4.34625	20.287	0.1	44.77625
1995-03-25	6.093	0.2	18.807	8.785	18.975	5.342	23.962	64.58	62.84	48.279	62.84	40.43	8.47125	28.21475	4.34625	73.05125
1995-03-26	7.413	0.864	22.0	11.885	20.675	5.432	30.527	62.84	102.4	56.635	102.4	64.58	10.5405	29.8685	8.47125	73.3805
1995-03-27	7.813	1.864	22.4	12.285	26.575	6.434	35.331	102.4	64.95	68.339	64.95	62.84	11.090499999999999	42.685	10.5405	113.4905
1995-03-28	4.533	2.364	19.2	11.3	27.7	6.999	37.797	64.95	50.25	72.495	50.25	102.4	9.349250000000001	34.3615	11.090499999999999	74.29925
1995-03-29	1.84	2.164	11.393	5.7	26.4	7.144	32.168	50.25	52.39	65.712	52.39	64.95	5.27425	28.990499999999997	9.349250000000001	55.52425
1995-03-30	3.32	1.5	11.2	3.8	26.925	7.524	27.782	52.39	76.74	62.23	76.74	50.25	4.955	28.65525	5.27425	57.345
1995-03-31	3.72	0.5	16.424	6.4	25.95	7.488	26.744	76.74	62.72	60.181	62.72	52.39	6.760999999999999	34.2305	4.955	83.50099999999999
1995-04-01	3.6	0.0	16.424	5.6	26.325	7.502	27.308	62.72	49.5	61.135	49.5	76.74	6.406000000000001	30.963749999999997	6.760999999999999	69.126
1995-04-02	3.6	0.0	16.224	5.6	26.1	7.433	27.465	49.5	40.47	60.998	40.47	62.72	6.356	27.6245	6.406000000000001	55.856
1995-04-03	0.8	0.0	14.024	4.6	23.875	6.918	25.083	40.47	35.43	55.877	35.43	49.5	4.856	24.0865	6.356	45.326
1995-04-04	0.6	1.8	9.4	4.2	17.925	5.909	20.384	35.43	31.7	44.218	31.7	40.47	4.0	19.912	4.856	39.43
1995-04-05	0.6	1.8	2.6	3.6	15.45	5.18	16.288	31.7	29.57	36.918	29.57	35.43	2.15	17.1545	4.0	33.85
1995-04-06	0.6	1.8	2.8	3.6	13.9	4.642	14.003	29.57	27.77	32.546	27.77	31.7	2.1999999999999997	15.52875	2.15	31.77
1995-04-07	0.6	1.8	2.4	3.4	12.825	4.269	12.701	27.77	25.67	29.795	25.67	29.57	2.05	14.39125	2.1999999999999997	29.82
1995-04-08	0.0	0.0	1.2	0.6	11.95	4.018	11.725	25.67	24.25	27.692	24.25	27.77	0.44999999999999996	13.34075	2.05	26.12
1995-04-09	0.2	0.6	0.8	0.6	11.25	3.831	10.951	24.25	23.77	26.032	23.77	25.67	0.55	12.5705	0.44999999999999996	24.8
1995-04-10	0.2	0.6	0.8	0.6	10.725	3.724	10.254	23.77	22.66	24.703	22.66	24.25	0.55	12.11825	0.55	24.32
1995-04-11	0.2	0.6	0.4	0.6	10.25	3.611	9.649	22.66	21.52	23.51	21.52	23.77	0.45000000000000007	11.5425	0.55	23.11
1995-04-12	0.2	0.6	0.4	0.6	9.867	3.518	9.181	21.52	19.85	22.566	19.85	22.66	0.45000000000000007	11.0215	0.45000000000000007	21.97
1995-04-13	0.0	0.0	0.2	0.0	9.455	3.409	8.742	19.85	19.57	21.606	19.57	21.52	0.05	10.364	0.45000000000000007	19.900000000000002
1995-04-14	0.0	0.0	0.0	0.0	9.05	3.371	8.335	19.57	19.38	20.756	19.38	19.85	0.0	10.0815	0.05	19.57
1995-04-15	0.0	0.0	0.0	0.2	8.737	3.367	7.975	19.38	18.88	20.08	18.88	19.57	0.05	9.86475	0.0	19.43
1995-04-16	0.0	0.0	0.0	0.2	8.527	3.383	7.714	18.88	18.71	19.625	18.71	19.38	0.05	9.626000000000001	0.05	18.93
1995-04-17	2.4	0.6	0.63	4.4	8.42	3.458	7.524	18.71	19.71	19.402	19.71	18.88	2.0075000000000003	9.528	0.05	20.7175
1995-04-18	5.2	3.8	2.63	6.2	8.472	3.541	7.525	19.71	19.71	19.538	19.71	18.71	4.4575	9.812000000000001	2.0075000000000003	24.1675
1995-04-19	5.2	4.2	7.03	8.8	8.547	3.538	7.655	19.71	19.44	19.741	19.44	19.71	6.3075	9.8625	4.4575	26.017500000000002
1995-04-20	5.2	4.471	7.63	9.2	8.63	3.549	7.659	19.44	19.19	19.839	19.19	19.71	6.625249999999999	9.819500000000001	6.3075	26.06525
1995-04-21	2.8	4.071	8.8	5.8	8.667	3.512	7.651	19.19	19.12	19.83	19.12	19.44	5.36775	9.754999999999999	6.625249999999999	24.557750000000002
1995-04-22	0.0	0.946	13.6	8.0	8.542	3.576	7.747	19.12	32.45	19.866	32.45	19.19	5.6365	9.74625	5.36775	24.756500000000003
1995-04-23	0.0	0.546	9.2	5.2	10.78	3.876	9.699	32.45	33.44	24.356	33.44	19.12	3.7364999999999995	14.20125	5.6365	36.1865
1995-04-24	2.2	0.275	11.2	6.4	12.44	3.899	10.644	33.44	27.08	26.983	27.08	32.45	5.01875	15.105749999999999	3.7364999999999995	38.458749999999995
1995-04-25	2.2	0.075	9.4	5.6	13.547	3.898	11.205	27.08	22.33	28.651	22.33	33.44	4.31875	13.9325	5.01875	31.39875
1995-04-26	2.2	0.0	2.6	1.6	14.025	3.654	11.17	22.33	19.38	28.849	19.38	27.08	1.6	12.79475	4.31875	23.93
1995-04-27	2.2	0.0	2.6	1.6	11.835	3.228	8.977	19.38	17.92	24.04	17.92	22.33	1.6	10.855	1.6	20.98
1995-04-28	0.0	0.0	0.0	0.0	10.075	3.062	7.842	17.92	16.98	20.979	16.98	19.38	0.0	9.72475	1.6	17.92
1995-04-29	0.0	0.0	0.0	0.0	8.807	2.947	7.008	16.98	16.26	18.763	16.26	17.92	0.0	8.935500000000001	0.0	16.98
1995-04-30	0.0	0.0	0.0	0.0	8.15	2.884	6.508	16.26	15.72	17.542	15.72	16.98	0.0	8.450500000000002	0.0	16.26
1995-05-01	0.0	0.0	0.0	1.0	7.757	2.84	6.189	15.72	14.89	16.787	14.89	16.26	0.25	8.1265	0.0	15.97
1995-05-02	0.0	0.0	0.0	1.0	7.48	2.76	5.953	14.89	13.56	16.193	13.56	15.72	0.25	7.7707500000000005	0.25	15.14
1995-05-03	0.0	0.0	1.0	1.0	7.255	2.653	5.774	13.56	12.56	15.682	12.56	14.89	0.5	7.310499999999999	0.25	14.06
1995-05-04	0.0	0.0	1.0	1.0	7.045	2.561	5.602	12.56	11.91	15.208	11.91	13.56	0.5	6.942	0.5	13.06
1995-05-05	0.0	0.0	1.0	0.0	6.842	2.46	5.389	11.91	11.54	14.692	11.54	12.56	0.25	6.65025	0.5	12.16
1995-05-06	0.0	0.0	1.0	0.0	6.727	2.405	5.158	11.54	11.73	14.29	11.73	11.91	0.25	6.4575	0.25	11.79
1995-05-07	0.0	0.0	0.0	0.0	6.645	2.379	4.968	11.73	12.3	13.991	12.3	11.54	0.0	6.4305	0.25	11.73
1995-05-08	2.8	1.8	0.0	1.2	6.577	2.346	4.804	12.3	12.14	13.727	12.14	11.73	1.45	6.50675	0.0	13.75
1995-05-09	3.0	2.4	0.0	1.2	6.537	2.325	4.703	12.14	12.12	13.565	12.12	12.3	1.6500000000000001	6.4262500000000005	1.45	13.790000000000001
1995-05-10	4.0	4.0	0.0	1.2	6.482	2.303	4.643	12.12	12.01	13.429	12.01	12.14	2.3	6.3870000000000005	1.6500000000000001	14.419999999999998
1995-05-11	4.0	4.4	0.0	1.2	6.43	2.291	4.565	12.01	11.82	13.286	11.82	12.12	2.4	6.324	2.3	14.41
1995-05-12	1.2	2.6	0.0	0.0	6.385	2.284	4.49	11.82	11.5	13.159	11.5	12.01	0.95	6.24475	2.4	12.77
1995-05-13	1.0	2.0	0.2	0.0	6.32	2.262	4.435	11.5	11.2	13.017	11.2	11.82	0.8	6.12925	0.95	12.3
1995-05-14	2.0	1.4	9.6	1.0	6.207	2.242	4.393	11.2	11.47	12.843	11.47	11.5	3.5	6.0104999999999995	0.8	14.7
1995-05-15	2.0	1.0	9.6	1.2	6.115	2.235	4.383	11.47	12.04	12.733	12.04	11.2	3.4499999999999997	6.050750000000001	3.5	14.92
1995-05-16	5.8	3.2	16.6	5.6	6.082	2.249	4.466	12.04	14.42	12.798	14.42	11.47	7.800000000000001	6.20925	3.4499999999999997	19.84
1995-05-17	9.2	4.3	22.0	9.0	6.445	2.622	4.745	14.42	14.61	13.812	14.61	12.04	11.125	7.058	7.800000000000001	25.545
1995-05-18	7.8	3.3	15.6	11.2	6.852	2.753	5.018	14.61	13.72	14.623	13.72	14.42	9.475	7.30825	11.125	24.085
1995-05-19	8.2	3.3	15.8	11.0	7.225	2.792	5.28	13.72	13.68	15.296	13.68	14.61	9.575	7.254250000000001	9.475	23.295
1995-05-20	4.4	1.1	10.4	7.4	7.532	2.788	5.449	13.68	12.64	15.769	12.64	13.72	5.825	7.3622499999999995	9.575	19.505
1995-05-21	1.0	0.0	4.8	4.0	7.225	2.43	5.324	12.64	12.27	14.979	12.27	13.68	2.45	6.90475	5.825	15.09
1995-05-22	0.4	0.0	2.2	1.0	6.812	2.305	5.129	12.27	11.81	14.247	11.81	12.64	0.9	6.629	2.45	13.17
1995-05-23	0.0	0.0	2.0	1.0	6.382	2.248	4.929	11.81	12.16	13.56	12.16	12.27	0.75	6.34225	0.9	12.56
1995-05-24	0.1	0.6	9.8	0.265	6.055	2.334	4.93	12.16	17.4	13.32	17.4	11.81	2.69125	6.36975	0.75	14.85125
1995-05-25	0.3	1.8	9.8	0.465	6.852	2.695	5.293	17.4	17.25	14.841	17.25	12.16	3.09125	8.059999999999999	2.69125	20.491249999999997
1995-05-26	0.5	1.8	12.8	0.665	7.555	2.764	5.613	17.25	14.84	15.932	14.84	17.4	3.94125	8.2955	3.09125	21.19125
1995-05-27	0.851	3.4	17.77	2.647	7.9	2.853	5.842	14.84	16.49	16.595	16.49	17.25	6.167	7.85875	3.94125	21.006999999999998
1995-05-28	1.551	4.4	14.77	5.981	8.337	2.943	6.653	16.49	21.29	17.934	21.29	14.84	6.6754999999999995	8.60575	6.167	23.165499999999998
1995-05-29	4.951	4.8	23.57	8.381	8.342	2.625	7.542	21.29	18.77	18.509	18.77	16.49	10.4255	9.94975	6.6754999999999995	31.7155
1995-05-30	4.751	4.8	20.17	8.781	8.067	2.605	8.31	18.77	17.06	18.982	17.06	21.29	9.6255	9.437999999999999	10.4255	28.3955
1995-05-31	4.4	3.2	15.2	6.8	8.062	2.528	8.81	17.06	14.69	19.401	14.69	18.77	7.4	9.114999999999998	9.6255	24.46
1995-06-01	3.6	2.2	10.4	4.4	7.705	2.298	8.208	14.69	13.33	18.212	13.33	17.06	5.15	8.225249999999999	7.4	19.84
1995-06-02	0.4	1.8	1.8	2.2	6.802	2.196	7.105	13.33	12.12	16.104	12.12	14.69	1.55	7.35825	5.15	14.88
1995-06-03	1.6	2.8	11.4	6.2	6.355	2.153	6.239	12.12	12.06	14.747	12.06	13.33	5.5	6.716749999999999	1.55	17.619999999999997
1995-06-04	4.0	3.232	13.2	7.6	6.115	2.142	5.729	12.06	14.73	13.987	14.73	12.12	7.007999999999999	6.5115	5.5	19.067999999999998
1995-06-05	4.0	2.632	12.6	6.6	6.045	2.126	6.026	14.73	13.59	14.197	13.59	12.06	6.458	7.23175	7.007999999999999	21.188000000000002
1995-06-06	4.0	1.632	14.4	7.0	5.975	2.117	6.161	13.59	12.16	14.253	12.16	14.73	6.758	6.960749999999999	6.458	20.348
1995-06-07	4.4	2.232	5.4	2.2	5.857	2.046	6.107	12.16	11.54	14.01	11.54	13.59	3.558	6.5425	6.758	15.718
1995-06-08	2.2	1.8	3.6	0.8	5.655	1.994	5.989	11.54	10.68	13.638	10.68	12.16	2.1	6.294499999999999	3.558	13.639999999999999
1995-06-09	2.2	1.8	2.6	0.8	5.395	1.951	5.27	10.68	10.16	12.616	10.16	11.54	1.8499999999999999	5.824	2.1	12.53
1995-06-10	2.2	1.8	0.8	0.0	5.21	1.918	4.838	10.16	10.48	11.967	10.48	10.68	1.2	5.5315	1.8499999999999999	11.36
1995-06-11	1.0	1.4	0.2	0.0	5.12	1.941	4.603	10.48	10.31	11.664	10.31	10.16	0.65	5.536	1.2	11.13
1995-06-12	1.8	2.2	0.2	0.2	5.045	1.924	4.408	10.31	10.09	11.377	10.09	10.48	1.1	5.421749999999999	0.65	11.41
1995-06-13	1.8	2.4	0.2	0.2	5.002	1.916	4.333	10.09	9.709	11.252	9.709	10.31	1.1500000000000001	5.33525	1.1	11.24
1995-06-14	1.4	2.2	0.2	0.2	4.942	1.905	4.259	9.709	9.328	11.107	9.328	10.09	1.0	5.20375	1.1500000000000001	10.709
1995-06-15	1.0	1.0	0.2	0.2	4.775	1.84	4.152	9.328	8.953	10.768	8.953	9.709	0.6000000000000001	5.02375	1.0	9.927999999999999
1995-06-16	0.8	2.2	1.4	0.8	4.592	1.807	4.057	8.953	9.006	10.456	9.006	9.328	1.3	4.85225	0.6000000000000001	10.253
1995-06-17	1.2	2.8	7.8	3.8	4.47	1.797	3.97	9.006	8.962	10.236	8.962	8.953	3.9000000000000004	4.8107500000000005	1.3	12.906
1995-06-18	1.2	2.8	7.6	3.8	4.452	1.789	3.907	8.962	8.938	10.149	8.938	9.006	3.8499999999999996	4.7775	3.9000000000000004	12.812
1995-06-19	1.8	2.8	12.2	9.4	4.46	1.783	3.916	8.938	8.594	10.159	8.594	8.962	6.549999999999999	4.77425	3.8499999999999996	15.488
1995-06-20	1.2	0.8	12.2	11.0	4.435	1.766	4.156	8.594	12.8	10.357	12.8	8.938	6.3	4.73775	6.549999999999999	14.893999999999998
1995-06-21	0.8	0.0	5.8	8.0	4.63	1.733	5.196	12.8	11.43	11.559	11.43	8.594	3.65	6.08975	6.3	16.45
1995-06-22	0.8	0.0	5.8	8.0	4.695	1.685	5.6	11.43	9.522	11.98	9.522	12.8	3.65	5.8525	3.65	15.08
